strategy_name,window_label,group_type,group_value,total_trades,wins,losses,win_rate,profit_factor,net_profit,average_trade,max_drawdown,max_consecutive_losses
proxy_hardened_no_worst_hours,last_50_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=96.0 | opposite_score=11.0 | session=LONDON | RR=2.00,1,1,0,100.0,inf,46.911465948516565,46.911465948516565,0.0,0
proxy_hardened_no_worst_hours,last_50_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,8,3,5,37.5,0.7356098101185703,-99.27306659358078,-12.409133324197597,194.20059314740556,2
proxy_hardened_no_worst_hours,last_50_trades,score_bucket,score_70_74,8,2,6,25.0,0.7191424365950307,-63.03119146789618,-7.878898933487022,140.81621338422394,4
proxy_hardened_no_worst_hours,last_50_trades,score_bucket,score_75_79,7,2,5,28.57142857142857,0.5716402352868866,-86.02768817824935,-12.289669739749908,133.42816096185268,2
proxy_hardened_no_worst_hours,last_50_trades,score_bucket,score_80_89,22,10,12,45.45454545454545,1.736835918139609,293.2808230918295,13.330946504174069,108.41064635038535,3
proxy_hardened_no_worst_hours,last_50_trades,score_bucket,score_90_plus,13,5,8,38.46153846153847,0.8132744362803216,-91.84665333088927,-7.065127179299174,240.48385669965208,2
proxy_hardened_no_worst_hours,last_50_trades,day_of_week,Friday,13,5,8,38.46153846153847,1.3925127023374169,117.79216277277374,9.060935597905672,182.95206249006947,5
proxy_hardened_no_worst_hours,last_50_trades,day_of_week,Monday,7,2,5,28.57142857142857,0.4018670505873598,-174.72266652077008,-24.960380931538584,292.11342844821667,5
proxy_hardened_no_worst_hours,last_50_trades,day_of_week,Sunday,1,0,1,0.0,0.0,-29.058743967067276,-29.058743967067276,29.058743967067276,1
proxy_hardened_no_worst_hours,last_50_trades,day_of_week,Thursday,9,2,7,22.22222222222222,0.5246445013679402,-153.79671881158302,-17.088524312398114,260.5845288068383,5
proxy_hardened_no_worst_hours,last_50_trades,day_of_week,Tuesday,9,4,5,44.44444444444444,1.4043339817355083,83.59696199096342,9.28855133232927,104.53987300946238,2
proxy_hardened_no_worst_hours,last_50_trades,day_of_week,Wednesday,11,6,5,54.54545454545454,2.2748451280164756,208.56429465047793,18.960390422770722,81.87297954334127,2
proxy_hardened_no_worst_hours,last_100_trades,session,LONDON,74,34,40,45.94594594594595,1.8164097195582773,1087.1147866109523,14.690740359607464,272.436421140074,3
proxy_hardened_no_worst_hours,last_100_trades,session,NEW YORK,26,9,17,34.61538461538461,0.5746763179729044,-249.58836108032605,-9.599552349243309,392.21558897202334,6
proxy_hardened_no_worst_hours,last_100_trades,hour,10,23,6,17,26.08695652173913,0.8284129375168777,-89.81899228814754,-3.905173577745545,250.6238235983944,5
proxy_hardened_no_worst_hours,last_100_trades,hour,13,22,11,11,50.0,1.6290698775965022,229.52516359041422,10.432961981382464,115.6567940939861,2
proxy_hardened_no_worst_hours,last_100_trades,hour,14,17,11,6,64.70588235294117,4.6186800068128315,703.8091299229797,41.40053705429292,106.25643558308394,2
proxy_hardened_no_worst_hours,last_100_trades,hour,15,12,6,6,50.0,1.979246848876163,243.59948538570583,20.299957115475486,153.4774414757706,2
proxy_hardened_no_worst_hours,last_100_trades,hour,18,18,6,12,33.33333333333333,0.5633119959219467,-186.76983249590938,-10.376101805328299,260.62707492170307,4
proxy_hardened_no_worst_hours,last_100_trades,hour,19,6,2,4,33.33333333333333,0.5823047120387921,-54.327449347631834,-9.054574891271972,130.06478864726216,4
proxy_hardened_no_worst_hours,last_100_trades,hour,21,1,1,0,100.0,inf,20.567664730282488,20.567664730282488,0.0,0
proxy_hardened_no_worst_hours,last_100_trades,hour,22,1,0,1,0.0,0.0,-29.058743967067276,-29.058743967067276,29.058743967067276,1
proxy_hardened_no_worst_hours,last_100_trades,side,BUY,71,31,40,43.66197183098591,1.3060168679746849,369.4916432398185,5.204107651265049,344.21242278120525,8
proxy_hardened_no_worst_hours,last_100_trades,side,SELL,29,12,17,41.37931034482759,1.6582978300982594,468.0347822908078,16.13913042382096,272.436421140074,5
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=100.0 | opposite_score=8.0 | session=LONDON | RR=2.00,1,1,0,100.0,inf,56.39224863893091,56.39224863893091,0.0,0
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=100.0 | opposite_score=8.0 | session=NEW YORK | RR=2.00,5,3,2,60.0,2.07023162661129,60.62748727585718,12.125497455171436,56.648940069005434,2
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=72.0 | opposite_score=19.0 | session=LONDON | RR=2.00,1,1,0,100.0,inf,131.9982096808379,131.9982096808379,0.0,0
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=72.0 | opposite_score=19.0 | session=NEW YORK | RR=2.00,1,0,1,0.0,0.0,-89.63025161950478,-89.63025161950478,89.63025161950478,1
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=72.0 | opposite_score=30.0 | session=NEW YORK | RR=2.00,4,0,4,0.0,0.0,-140.81621338422394,-35.204053346055986,140.81621338422394,4
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=72.0 | opposite_score=8.0 | session=NEW YORK | RR=2.00,2,0,2,0.0,0.0,-73.22352084222824,-36.61176042111412,73.22352084222824,2
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=74.0 | opposite_score=4.0 | session=LONDON | RR=2.00,7,5,2,71.42857142857143,5.4939823819936295,299.7059662757956,42.81513803939937,37.289755549107355,1
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=75.0 | opposite_score=11.0 | session=LONDON | RR=2.00,1,1,0,100.0,inf,43.349573044802895,43.349573044802895,0.0,0
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=76.0 | opposite_score=4.0 | session=LONDON | RR=2.00,5,2,3,40.0,0.29501731631808603,-74.31518793042198,-14.863037586084397,105.41420328552746,3
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=78.0 | opposite_score=19.0 | session=NEW YORK | RR=2.00,1,0,1,0.0,0.0,-16.022138988976693,-16.022138988976693,16.022138988976693,1
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=78.0 | opposite_score=8.0 | session=LONDON | RR=2.00,4,2,2,50.0,0.8722665958922168,-13.5724962253867,-3.393124056346675,106.25643558308394,2
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=78.0 | opposite_score=8.0 | session=NEW YORK | RR=2.00,2,1,1,50.0,2.586046568145058,45.01742399972653,22.508711999863266,28.383418812460295,1
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=80.0 | opposite_score=15.0 | session=LONDON | RR=2.00,1,1,0,100.0,inf,28.8316223742476,28.8316223742476,0.0,0
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=80.0 | opposite_score=29.0 | session=LONDON | RR=2.00,1,0,1,0.0,0.0,-9.701920442934425,-9.701920442934425,9.701920442934425,1
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=80.0 | opposite_score=4.0 | session=LONDON | RR=2.00,1,1,0,100.0,inf,23.381412893911076,23.381412893911076,0.0,0
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=80.0 | opposite_score=8.0 | session=LONDON | RR=2.00,3,2,1,66.66666666666666,2.536642681302979,60.69844086544309,20.232813621814362,39.50068653174108,1
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=80.0 | opposite_score=8.0 | session=NEW YORK | RR=2.00,3,1,2,33.33333333333333,0.6203966345282812,-15.282944954017074,-5.094314984672358,27.535018564009224,1
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=81.0 | opposite_score=4.0 | session=LONDON | RR=2.00,1,1,0,100.0,inf,41.15227827080329,41.15227827080329,0.0,0
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=83.0 | opposite_score=8.0 | session=NEW YORK | RR=2.00,1,1,0,100.0,inf,19.93456242090626,19.93456242090626,0.0,0
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=85.0 | opposite_score=4.0 | session=LONDON | RR=2.00,7,4,3,57.14285714285714,3.8509229411709582,223.02914711330314,31.861306730471878,28.502255532985288,1
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=89.0 | opposite_score=8.0 | session=LONDON | RR=2.00,1,0,1,0.0,0.0,-27.424967220171457,-27.424967220171457,27.424967220171457,1
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=89.0 | opposite_score=8.0 | session=NEW YORK | RR=2.00,5,1,4,20.0,0.35788047072290047,-91.07503921958849,-18.215007843917697,141.83502458198257,4
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=90.0 | opposite_score=4.0 | session=LONDON | RR=2.00,1,0,1,0.0,0.0,-14.90649119582311,-14.90649119582311,14.90649119582311,1
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=94.0 | opposite_score=15.0 | session=LONDON | RR=2.00,1,0,1,0.0,0.0,-11.609321657269064,-11.609321657269064,11.609321657269064,1
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=94.0 | opposite_score=8.0 | session=NEW YORK | RR=2.00,2,2,0,100.0,inf,50.882274231723244,25.441137115861622,0.0,0
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,9,1,8,11.11111111111111,0.14259621420523955,-137.92851016592425,-15.325390018436028,148.40289889545127,7
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=75.0 | opposite_score=4.0 | session=LONDON | RR=2.00,2,0,2,0.0,0.0,-96.4410990395056,-48.2205495197528,96.4410990395056,2
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=78.0 | opposite_score=19.0 | session=LONDON | RR=2.00,1,1,0,100.0,inf,67.7827230839683,67.7827230839683,0.0,0
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=78.0 | opposite_score=30.0 | session=LONDON | RR=2.00,1,1,0,100.0,inf,302.2861706576003,302.2861706576003,0.0,0
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=79.0 | opposite_score=26.0 | session=LONDON | RR=2.00,2,0,2,0.0,0.0,-24.718437501688786,-12.359218750844393,24.718437501688786,2
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=79.0 | opposite_score=4.0 | session=LONDON | RR=2.00,3,1,2,33.33333333333333,1.100389372310402,4.289675273508259,1.4298917578360861,42.73037249644978,2
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=80.0 | opposite_score=15.0 | session=LONDON | RR=2.00,1,1,0,100.0,inf,48.48572421945559,48.48572421945559,0.0,0
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=85.0 | opposite_score=4.0 | session=LONDON | RR=2.00,7,2,5,28.57142857142857,1.7468000335732579,107.63866551240338,15.376952216057626,111.03613101946618,3
proxy_hardened_no_worst_hours,last_100_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=86.0 | opposite_score=4.0 | session=LONDON | RR=2.00,1,1,0,100.0,inf,68.905037707991,68.905037707991,0.0,0
