strategy_name,paper_order_id,entry_time,exit_time,symbol,timeframe,side,session,entry_price,stop_loss,take_profit,signal_reason,setup_type,score_long,score_short,score,risk_reward,lot_size,price_points,gross_pnl_eur,commission_eur,spread_cost_eur,slippage_cost_eur,total_cost_eur,pnl_eur,equity_before,equity_after,running_equity_high,drawdown_eur,drawdown_percent,daily_pnl_after,daily_trade_number,daily_loss_streak
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000067,2022-07-29 18:45:00,2022-08-01 04:30:00,XAUUSD,15m,BUY,NEW YORK,1763.764,1760.234808897194,1770.822382205612,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=89.0 | opposite_score=8.0 | session=NEW YORK | RR=2.00,V50 realtime loss proxy,89.0,8.0,89.0,2.0000000000000644,0.01,-3.529191102805953,-3.529191102805953,0.08,0.0,0.0,0.08,-3.609191102805953,1183.1644083204524,1179.5552172176465,1183.1644083204524,3.6091911028058803,0.3050456113642961,-3.609191102805953,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000068,2022-08-01 13:00:00,2022-08-01 14:00:00,XAUUSD,15m,BUY,LONDON,1772.598,1768.3604568291746,1781.0730863416509,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=79.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,79.0,4.0,79.0,2.0000000000000537,0.01,-4.237543170825347,-4.237543170825347,0.08,0.0,0.0,0.08,-4.317543170825347,1179.5552172176465,1175.2376740468212,1183.1644083204524,7.926734273631155,0.6699605074229253,-4.317543170825347,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000069,2022-08-04 13:45:00,2022-08-04 17:45:00,XAUUSD,15m,BUY,LONDON,1783.388,1778.878014140337,1792.4079717193258,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=85.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,85.0,4.0,85.0,2.0,0.01,9.019971719325895,9.019971719325895,0.08,0.0,0.0,0.08,8.939971719325895,1175.2376740468212,1184.1776457661472,1184.1776457661472,0.0,0.0,8.939971719325895,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000070,2022-08-08 18:00:00,2022-08-09 01:45:00,XAUUSD,15m,BUY,NEW YORK,1787.554,1784.7643386216143,1793.1333227567716,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=100.0 | opposite_score=8.0 | session=NEW YORK | RR=2.00,V50 realtime loss proxy,100.0,8.0,100.0,2.0,0.01,-2.7896613783857447,-2.7896613783857447,0.08,0.0,0.0,0.08,-2.8696613783857448,1184.1776457661472,1181.3079843877615,1184.1776457661472,2.869661378385672,0.24233368942959901,-2.8696613783857448,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000071,2022-08-09 10:45:00,2022-08-09 13:00:00,XAUUSD,15m,BUY,LONDON,1790.964,1787.607272453207,1797.6774550935856,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=96.0 | opposite_score=11.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,96.0,11.0,96.0,2.0,0.01,6.713455093585708,6.713455093585708,0.08,0.0,0.0,0.08,6.633455093585708,1181.3079843877615,1187.9414394813473,1187.9414394813473,0.0,0.0,6.633455093585708,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000072,2022-08-09 14:30:00,2022-08-09 14:45:00,XAUUSD,15m,BUY,LONDON,1795.646,1791.5683695484695,1803.801260903061,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=100.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,100.0,8.0,100.0,2.0,0.01,-4.077630451530467,-4.077630451530467,0.08,0.0,0.0,0.08,-4.157630451530467,1187.9414394813473,1183.783809029817,1187.9414394813473,4.157630451530395,0.34998614522156973,2.4758246420552403,2,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000073,2022-08-10 13:00:00,2022-08-10 18:15:00,XAUUSD,15m,BUY,LONDON,1796.608,1791.186546739454,1807.450906521092,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=90.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,90.0,4.0,90.0,2.0,0.01,-5.421453260546059,-5.421453260546059,0.08,0.0,0.0,0.08,-5.501453260546059,1183.783809029817,1178.282355769271,1187.9414394813473,9.65908371207638,0.8130942646712885,-5.501453260546059,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000074,2022-08-11 13:30:00,2022-08-11 14:30:00,XAUUSD,15m,BUY,LONDON,1796.078,1792.1961594135225,1803.8416811729548,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=90.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,90.0,4.0,90.0,2.0,0.01,-3.8818405864774377,-3.8818405864774377,0.08,0.0,0.0,0.08,-3.9618405864774378,1178.282355769271,1174.3205151827935,1187.9414394813473,13.620924298553746,1.1465989690957,-3.9618405864774378,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000075,2022-08-12 14:15:00,2022-08-12 17:00:00,XAUUSD,15m,BUY,LONDON,1791.814,1787.4650018236339,1800.5119963527327,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=80.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,80.0,8.0,80.0,2.0000000000000524,0.01,8.697996352732616,8.697996352732616,0.08,0.0,0.0,0.08,8.617996352732616,1174.3205151827935,1182.9385115355262,1187.9414394813473,5.002927945821057,0.4211426404996297,8.617996352732616,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000076,2022-08-15 13:30:00,2022-08-15 16:45:00,XAUUSD,15m,SELL,LONDON,1777.108,1782.5477579152337,1766.2284841695325,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=85.0 | opposite_score=26.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,26.0,85.0,85.0,2.0,0.01,-5.439757915233713,-5.439757915233713,0.08,0.0,0.0,0.08,-5.519757915233713,1182.9385115355262,1177.4187536202926,1187.9414394813473,10.522685861054697,0.8857916317532352,-5.519757915233713,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000077,2022-08-16 13:00:00,2022-08-16 14:45:00,XAUUSD,15m,SELL,LONDON,1774.618,1778.417794242347,1767.0184115153056,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=79.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,79.0,79.0,2.0,0.01,-3.7997942423471613,-3.7997942423471613,0.08,0.0,0.0,0.08,-3.8797942423471614,1177.4187536202926,1173.5389593779455,1187.9414394813473,14.402480103401786,1.2123897378047421,-3.8797942423471614,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000078,2022-08-17 13:00:00,2022-08-17 15:30:00,XAUUSD,15m,SELL,LONDON,1769.559,1773.3983642724768,1761.8802714550463,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=85.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,85.0,85.0,2.0,0.01,7.678728544953628,7.678728544953628,0.08,0.0,0.0,0.08,7.598728544953628,1173.5389593779455,1181.1376879228992,1187.9414394813473,6.803751558448084,0.5727345921545247,7.598728544953628,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000079,2022-08-19 15:30:00,2022-08-22 06:00:00,XAUUSD,15m,SELL,LONDON,1749.844,1753.5927317035027,1742.3465365929947,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=85.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,85.0,85.0,2.0,0.01,7.497463407005398,7.497463407005398,0.08,0.0,0.0,0.08,7.417463407005398,1181.1376879228992,1188.5551513299047,1188.5551513299047,0.0,0.0,7.417463407005398,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000080,2022-08-22 13:45:00,2022-08-22 14:00:00,XAUUSD,15m,SELL,LONDON,1733.074,1737.3138065310084,1724.5943869379832,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,96.0,96.0,2.0000000000000537,0.01,-4.239806531008298,-4.239806531008298,0.08,0.0,0.0,0.08,-4.3198065310082985,1188.5551513299047,1184.2353447988964,1188.5551513299047,4.319806531008226,0.3634502383986712,-4.3198065310082985,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000081,2022-08-26 14:15:00,2022-08-26 15:15:00,XAUUSD,15m,SELL,LONDON,1746.024,1751.8138634332324,1734.4442731335346,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=80.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,8.0,80.0,80.0,2.000000000000039,0.01,11.579726866465307,11.579726866465307,0.08,0.0,0.0,0.08,11.499726866465307,1184.2353447988964,1195.7350716653618,1195.7350716653618,0.0,0.0,11.499726866465307,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000082,2022-08-30 13:45:00,2022-08-30 14:15:00,XAUUSD,15m,SELL,LONDON,1732.424,1735.9620323391557,1725.3479353216883,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=90.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,90.0,90.0,2.0000000000000644,0.01,7.076064678311695,7.076064678311695,0.08,0.0,0.0,0.08,6.996064678311695,1195.7350716653618,1202.7311363436736,1202.7311363436736,0.0,0.0,6.996064678311695,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000083,2022-09-01 13:45:00,2022-09-01 14:45:00,XAUUSD,15m,SELL,LONDON,1698.888,1703.6424792471248,1689.3790415057501,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,96.0,96.0,2.0,0.01,9.508958494249782,9.508958494249782,0.08,0.0,0.0,0.08,9.428958494249782,1202.7311363436736,1212.1600948379235,1212.1600948379235,0.0,0.0,9.428958494249782,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000084,2022-09-01 15:00:00,2022-09-02 07:30:00,XAUUSD,15m,SELL,LONDON,1697.615,1703.4685630598538,1685.9078738802925,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,96.0,96.0,2.0,0.01,-5.853563059853741,-5.853563059853741,0.08,0.0,0.0,0.08,-5.933563059853741,1212.1600948379235,1206.2265317780698,1212.1600948379235,5.933563059853668,0.4895032500345623,3.495395434396041,2,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000085,2022-09-06 13:45:00,2022-09-06 15:15:00,XAUUSD,15m,SELL,LONDON,1708.728,1712.4250319289613,1701.3339361420776,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,96.0,96.0,2.0,0.01,7.394063857922447,7.394063857922447,0.08,0.0,0.0,0.08,7.314063857922447,1206.2265317780698,1213.5405956359923,1213.5405956359923,0.0,0.0,7.314063857922447,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000086,2022-09-12 14:30:00,2022-09-13 01:00:00,XAUUSD,15m,BUY,LONDON,1728.044,1723.559648808665,1737.0127023826703,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=89.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,89.0,8.0,89.0,2.0000000000000506,0.01,-4.4843511913350085,-4.4843511913350085,0.08,0.0,0.0,0.08,-4.5643511913350086,1213.5405956359923,1208.9762444446574,1213.5405956359923,4.564351191334936,0.3761185417075274,-4.5643511913350086,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000087,2022-09-13 10:15:00,2022-09-13 11:30:00,XAUUSD,15m,BUY,LONDON,1725.144,1722.5246623757423,1730.3826752485156,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=79.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,79.0,4.0,79.0,2.0000000000000866,0.01,5.238675248515619,5.238675248515619,0.08,0.0,0.0,0.08,5.158675248515619,1208.9762444446574,1214.134919693173,1214.134919693173,0.0,0.0,5.158675248515619,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000088,2022-09-14 14:15:00,2022-09-14 14:45:00,XAUUSD,15m,SELL,LONDON,1701.864,1705.5054128519207,1694.5811742961585,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=79.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,8.0,79.0,79.0,2.0000000000000626,0.01,-3.641412851920677,-3.641412851920677,0.08,0.0,0.0,0.08,-3.721412851920677,1214.134919693173,1210.4135068412525,1214.134919693173,3.7214128519206042,0.30650735693040204,-3.721412851920677,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000089,2022-09-15 10:30:00,2022-09-15 12:45:00,XAUUSD,15m,SELL,LONDON,1686.234,1689.1601855879617,1680.3816288240762,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,96.0,96.0,2.0000000000000777,0.01,-2.926185587961754,-2.926185587961754,0.08,0.0,0.0,0.08,-3.0061855879617543,1210.4135068412525,1207.4073212532908,1214.134919693173,6.727598439882286,0.5541063295982323,-3.0061855879617543,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000090,2022-09-15 13:00:00,2022-09-15 14:00:00,XAUUSD,15m,SELL,LONDON,1686.186,1690.1986742942502,1678.1606514114994,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,96.0,96.0,2.0,0.01,-4.012674294250246,-4.012674294250246,0.08,0.0,0.0,0.08,-4.092674294250246,1207.4073212532908,1203.3146469590406,1214.134919693173,10.820272734132459,0.891191955574993,-7.098859882212,2,2
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000091,2022-09-16 13:15:00,2022-09-16 13:45:00,XAUUSD,15m,SELL,LONDON,1660.515,1664.7641321114709,1652.0167357770586,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,96.0,96.0,2.0,0.01,-4.249132111470772,-4.249132111470772,0.08,0.0,0.0,0.08,-4.329132111470772,1203.3146469590406,1198.98551484757,1214.134919693173,15.149404845603158,1.247752996794755,-4.329132111470772,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000092,2022-09-19 10:15:00,2022-09-19 13:45:00,XAUUSD,15m,SELL,LONDON,1664.458,1667.791654060271,1657.7906918794583,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,96.0,96.0,2.0,0.01,-3.3336540602708737,-3.3336540602708737,0.08,0.0,0.0,0.08,-3.413654060270874,1198.98551484757,1195.571860787299,1214.134919693173,18.56305890587396,1.5289123642506777,-3.413654060270874,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000093,2022-09-20 10:15:00,2022-09-20 13:30:00,XAUUSD,15m,SELL,LONDON,1668.958,1671.9505456160311,1662.972908767938,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=90.0 | opposite_score=11.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,11.0,90.0,90.0,2.0,0.01,5.985091232062132,5.985091232062132,0.08,0.0,0.0,0.08,5.905091232062132,1195.571860787299,1201.4769520193613,1214.134919693173,12.657967673811754,1.0425503350987202,5.905091232062132,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000094,2022-09-20 13:45:00,2022-09-21 06:00:00,XAUUSD,15m,SELL,LONDON,1665.105,1668.9008135007152,1657.5133729985696,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=90.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,90.0,90.0,2.0,0.01,-3.7958135007152123,-3.7958135007152123,0.08,0.0,0.0,0.08,-3.8758135007152124,1201.4769520193613,1197.6011385186462,1214.134919693173,16.533781174526894,1.3617746188129722,2.0292777313469195,2,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000095,2022-09-23 13:15:00,2022-09-23 18:45:00,XAUUSD,15m,SELL,LONDON,1652.508,1658.919068076073,1639.685863847854,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,96.0,96.0,2.0,0.01,12.822136152145958,12.822136152145958,0.08,0.0,0.0,0.08,12.742136152145958,1197.6011385186462,1210.3432746707922,1214.134919693173,3.7916450223808624,0.31229190107958166,12.742136152145958,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000096,2022-09-26 10:00:00,2022-09-26 12:00:00,XAUUSD,15m,SELL,LONDON,1636.678,1641.8500791439217,1626.333841712157,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,96.0,96.0,2.0,0.01,-5.1720791439215645,-5.1720791439215645,0.08,0.0,0.0,0.08,-5.252079143921565,1210.3432746707922,1205.0911955268707,1214.134919693173,9.043724166302354,0.744869785030795,-5.252079143921565,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000097,2022-09-30 13:30:00,2022-09-30 17:00:00,XAUUSD,15m,BUY,LONDON,1668.828,1663.7417177735751,1679.0005644528496,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=85.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,85.0,4.0,85.0,2.0,0.01,-5.086282226424828,-5.086282226424828,0.08,0.0,0.0,0.08,-5.166282226424828,1205.0911955268707,1199.924913300446,1214.134919693173,14.21000639272711,1.1703811629368304,-5.166282226424828,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000098,2022-10-04 13:15:00,2022-10-04 14:30:00,XAUUSD,15m,BUY,LONDON,1708.722,1703.9297298020022,1718.3065403959956,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=85.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,85.0,4.0,85.0,2.0,0.01,9.584540395995646,9.584540395995646,0.08,0.0,0.0,0.08,9.504540395995646,1199.924913300446,1209.4294536964417,1214.134919693173,4.705465996731391,0.3875570927422564,9.504540395995646,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000099,2022-10-05 22:00:00,2022-10-06 00:15:00,XAUUSD,15m,BUY,NEW YORK,1714.814,1711.5059902860141,1721.4300194279722,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=89.0 | opposite_score=8.0 | session=NEW YORK | RR=2.00,V50 realtime loss proxy,89.0,8.0,89.0,2.000000000000069,0.01,6.616019427972105,6.616019427972105,0.08,0.0,0.0,0.08,6.536019427972105,1209.4294536964417,1215.9654731244138,1215.9654731244138,0.0,0.0,6.536019427972105,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000100,2022-10-11 10:15:00,2022-10-11 11:00:00,XAUUSD,15m,SELL,LONDON,1663.105,1667.0296689245308,1655.2556621509384,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=96.0 | opposite_score=11.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,11.0,96.0,96.0,2.0,0.01,-3.924668924530806,-3.924668924530806,0.08,0.0,0.0,0.08,-4.004668924530806,1215.9654731244138,1211.9608041998831,1215.9654731244138,4.004668924530733,0.3293406772678148,-4.004668924530806,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000101,2022-10-18 14:30:00,2022-10-19 06:15:00,XAUUSD,15m,SELL,LONDON,1650.967,1654.7618075316639,1643.3773849366726,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=80.0 | opposite_score=15.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,15.0,80.0,80.0,2.0,0.01,7.589615063327528,7.589615063327528,0.08,0.0,0.0,0.08,7.509615063327528,1211.9608041998831,1219.4704192632107,1219.4704192632107,0.0,0.0,7.509615063327528,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000102,2022-10-19 14:00:00,2022-10-20 01:00:00,XAUUSD,15m,SELL,LONDON,1634.898,1639.5725426960994,1625.548914607801,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=100.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,8.0,100.0,100.0,2.0,0.01,9.349085392198958,9.349085392198958,0.08,0.0,0.0,0.08,9.269085392198958,1219.4704192632107,1228.7395046554097,1228.7395046554097,0.0,0.0,9.269085392198958,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000103,2022-10-25 18:30:00,2022-10-26 00:15:00,XAUUSD,15m,BUY,NEW YORK,1654.418,1650.773717730744,1661.7065645385117,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=89.0 | opposite_score=30.0 | session=NEW YORK | RR=2.00,V50 realtime loss proxy,89.0,30.0,89.0,2.0,0.01,-3.644282269255882,-3.644282269255882,0.08,0.0,0.0,0.08,-3.724282269255882,1228.7395046554097,1225.015222386154,1228.7395046554097,3.7242822692558093,0.3030977888433932,-3.724282269255882,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000104,2022-10-26 14:15:00,2022-10-26 20:15:00,XAUUSD,15m,BUY,LONDON,1668.098,1663.4226755590262,1677.4486488819475,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=89.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,89.0,8.0,89.0,2.0,0.01,-4.675324440973782,-4.675324440973782,0.08,0.0,0.0,0.08,-4.755324440973782,1225.015222386154,1220.2598979451802,1228.7395046554097,8.479606710229518,0.6901061354422356,-4.755324440973782,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000105,2022-10-28 13:30:00,2022-10-31 13:15:00,XAUUSD,15m,SELL,LONDON,1646.618,1652.3811070081535,1635.0917859836927,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,96.0,96.0,2.0,0.01,11.526214016307222,11.526214016307222,0.08,0.0,0.0,0.08,11.446214016307222,1220.2598979451802,1231.7061119614875,1231.7061119614875,0.0,0.0,11.446214016307222,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000106,2022-10-31 13:45:00,2022-10-31 14:30:00,XAUUSD,15m,SELL,LONDON,1637.198,1640.78492984855,1630.0241403029,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,96.0,96.0,2.0000000000000635,0.01,-3.586929848549971,-3.586929848549971,0.08,0.0,0.0,0.08,-3.6669298485499713,1231.7061119614875,1228.0391821129376,1231.7061119614875,3.6669298485498985,0.2977114275019977,-3.6669298485499713,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000107,2022-10-31 15:30:00,2022-11-01 05:45:00,XAUUSD,15m,SELL,LONDON,1637.358,1640.8009791336322,1630.4720417327355,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,96.0,96.0,2.0,0.01,-3.442979133632207,-3.442979133632207,0.08,0.0,0.0,0.08,-3.522979133632207,1228.0391821129376,1224.5162029793055,1231.7061119614875,7.189908982182033,0.5837357558234512,-7.189908982182178,2,2
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000108,2022-11-01 18:15:00,2022-11-02 10:30:00,XAUUSD,15m,BUY,NEW YORK,1648.738,1644.905770932151,1656.4024581356982,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=78.0 | opposite_score=30.0 | session=NEW YORK | RR=2.00,V50 realtime loss proxy,78.0,30.0,78.0,2.0,0.01,7.664458135698169,7.664458135698169,0.08,0.0,0.0,0.08,7.584458135698169,1224.5162029793055,1232.1006611150037,1232.1006611150037,0.0,0.0,7.584458135698169,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000109,2022-11-02 13:15:00,2022-11-02 13:45:00,XAUUSD,15m,BUY,LONDON,1656.018,1652.7849158908507,1662.4841682182987,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=85.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,85.0,4.0,85.0,2.0,0.01,-3.233084109149331,-3.233084109149331,0.08,0.0,0.0,0.08,-3.3130841091493313,1232.1006611150037,1228.7875770058545,1232.1006611150037,3.3130841091492584,0.2688971943372747,-3.3130841091493313,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000110,2022-11-03 13:45:00,2022-11-03 14:00:00,XAUUSD,15m,SELL,LONDON,1619.108,1624.266729794494,1608.7905404110115,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,96.0,96.0,2.000000000000044,0.01,-5.158729794494093,-5.158729794494093,0.08,0.0,0.0,0.08,-5.238729794494093,1228.7875770058545,1223.5488472113605,1232.1006611150037,8.551813903643279,0.6940840284838591,-5.238729794494093,1,1
