strategy_name,entry_time,exit_time,timestamp_open,timestamp_close,side,side_label,entry_price,stop_loss,take_profit,exit_price,position_size,result,pnl,profit_loss,pnl_pct,bars_in_trade,session,setup_type,score_long,score_short,reason,signal_reason,reason_entry,reason_exit,symbol,timeframe,risk_percent,risk_amount,risk_reward,confidence,balance_before,balance_after
existing_strategy,2022-02-15 20:30:00,2022-02-16 07:00:00,2022-02-15 20:30:00,2022-02-16 07:00:00,SELL,SHORT,1852.848,1856.5609440239743,1845.4221119520512,1856.5609440239743,1.346640285367925,LOSS,-5.0,-5.0,-0.5,38,Off Session,Side=SELL,,,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.0,2.0,95.0,1000.0,995.0
existing_strategy,2022-02-17 18:45:00,2022-02-18 01:30:00,2022-02-17 18:45:00,2022-02-18 01:30:00,BUY,LONG,1897.048,1892.3876057364764,1906.3687885270474,1892.3876057364764,1.127429215801557,LOSS,-5.254264649850471,-5.254264649850471,-0.5,23,Off Session,Side=BUY,,,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.254264649850471,2.000000000000049,95.0,1050.8529299700942,1045.5986653202438
existing_strategy,2022-02-18 04:15:00,2022-02-18 05:30:00,2022-02-18 04:15:00,2022-02-18 05:30:00,SELL,SHORT,1890.278,1892.9599496144056,1884.914100771189,1892.9599496144056,1.949325706389162,LOSS,-5.227993326601219,-5.227993326601219,-0.5,5,Asia,Side=SELL,,,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.227993326601219,2.0,95.0,1045.5986653202438,1040.3706719936426
existing_strategy,2022-02-18 05:45:00,2022-02-18 08:00:00,2022-02-18 05:45:00,2022-02-18 08:00:00,SELL,SHORT,1891.788,1894.3754640530783,1886.6130718938434,1894.3754640530783,2.0104060397591206,LOSS,-5.201853359968213,-5.201853359968213,-0.5,9,Asia,Side=SELL,,,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.201853359968213,2.0,95.0,1040.3706719936426,1035.1688186336744
existing_strategy,2022-02-18 10:30:00,2022-02-18 11:30:00,2022-02-18 10:30:00,2022-02-18 11:30:00,SELL,SHORT,1887.388,1890.6426061700402,1880.8787876599192,1890.6426061700402,1.5903134888681136,LOSS,-5.175844093168372,-5.175844093168372,-0.5,4,London,Side=SELL,,,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.175844093168372,2.0000000000000697,95.0,1035.1688186336744,1029.992974540506
existing_strategy,2022-02-21 03:00:00,2022-02-21 04:00:00,2022-02-21 03:00:00,2022-02-21 04:00:00,BUY,LONG,1898.598,1894.436779773869,1906.920440452262,1894.436779773869,1.2376093051654697,LOSS,-5.1499648727025304,-5.1499648727025304,-0.5,4,Asia,Side=BUY,,,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.1499648727025304,2.0,95.0,1029.992974540506,1024.8430096678035
existing_strategy,2022-02-21 05:30:00,2022-02-21 08:30:00,2022-02-21 05:30:00,2022-02-21 08:30:00,SELL,SHORT,1893.084,1896.615664727541,1886.0206705449184,1896.615664727541,1.4509347414490035,LOSS,-5.124215048339018,-5.124215048339018,-0.5,12,Asia,Side=SELL,,,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.124215048339018,2.0,95.0,1024.8430096678035,1019.7187946194645
existing_strategy,2022-02-21 10:45:00,2022-02-21 12:00:00,2022-02-21 10:45:00,2022-02-21 12:00:00,BUY,LONG,1897.268,1894.0812741693042,1903.641451661392,1894.0812741693042,1.599947483396761,LOSS,-5.098593973097322,-5.098593973097322,-0.5,5,London,Side=BUY,,,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.098593973097322,2.0000000000000715,95.0,1019.7187946194645,1014.6202006463672
existing_strategy,2022-02-22 00:15:00,2022-02-22 01:00:00,2022-02-22 00:15:00,2022-02-22 01:00:00,BUY,LONG,1910.628,1906.2029502584335,1919.4780994831328,1906.2029502584335,1.146450616267191,LOSS,-5.0731010032318355,-5.0731010032318355,-0.5,3,Asia,Side=BUY,,,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.0731010032318355,2.0,95.0,1014.6202006463672,1009.5470996431353
existing_strategy,2022-02-22 01:15:00,2022-02-22 08:30:00,2022-02-22 01:15:00,2022-02-22 08:30:00,BUY,LONG,1906.958,1902.559599576508,1915.7548008469846,1902.559599576508,1.1476298227090436,LOSS,-5.047735498215677,-5.047735498215677,-0.5,29,Asia,Side=BUY,,,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.047735498215677,2.0000000000000515,95.0,1009.5470996431353,1004.4993641449196
existing_strategy,2022-02-22 09:45:00,2022-02-22 13:30:00,2022-02-22 09:45:00,2022-02-22 13:30:00,SELL,SHORT,1900.518,1905.2260117415235,1891.101976516953,1905.2260117415235,1.0667978536305338,LOSS,-5.022496820724598,-5.022496820724598,-0.5,15,London,Side=SELL,,,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.022496820724598,2.0,95.0,1004.4993641449196,999.4768673241949
